nom,longitude,latitude,fonctionnel,secteur,image,date_creation,zone,limite,date_collecte,agent_collecteur,info_modifier_le,geometry
poubelle ul0227,1.2135818,6.1769607,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:26,AMIDOU MOUDJAHID ,2024-11-03 20:03:26,POINT (302331.29506869486 683097.9002038955)
Poubelle ,1.2145195,6.1764245,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302434.8942912831 683038.2560692434)
Poubelle ,1.2140442,6.1768565,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302382.43878159754 683086.2077037253)
Poubelle ,1.2121056,6.1775696,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302168.1318712904 683165.7905673893)
Poubelle ,1.2121595,6.1775708,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302174.1005331207 683165.9098710044)
Poubelle ,1.2122042,6.1775845,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302179.05218710913 683167.4095249695)
Poubelle ,1.212207,6.1775828,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302179.3559423151 683167.2204896429)
Poubelle ,1.2121641,6.1776307,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302174.6286168515 683172.5317570725)
Poubelle ,1.2122306,6.1775981,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302181.97934787086 683168.9027075187)
Poubelle ,1.212445,6.1777495,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302205.7633328312 683185.5605874362)
Poubelle ,1.212497,6.1778042,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302211.54376199655 683191.5941519121)
Poubelle ,1.2125963,6.1778989,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302222.56119713373 683202.0295878601)
Poubelle ,1.2126458,6.1778917,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302228.04412804486 683201.2170878414)
Poubelle ,1.2127579,6.1779704,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302240.4768310824 683209.8804319865)
Poubelle ,1.2132189,6.1779405,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302291.4975025194 683206.4066973621)
Poubelle ,1.2127459,6.1777761,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302239.07865373814 683188.39611869)
Poubelle ,1.2127453,6.1777763,False,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302239.01674013585 683188.4173400343)
Poubelle ,1.2128034,6.17765,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302245.3984953659 683174.4319266473)
Poubelle ,1.2128522,6.1775645,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302250.7649030683 683164.9578598274)
Poubelle ,1.2128355,6.1774627,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302248.8797318414 683153.6998798959)
Poubelle ,1.2126026,6.1773843,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:29,POINT (302223.0685081873 683145.1157398801)
Poubelle ,1.2126131,6.1770525,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU MOUDJAHID ,2024-11-03 20:03:29,POINT (302224.11636503995 683108.4216452728)
Poubelle ,1.212703,6.1769168,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU MOUDJAHID ,2024-11-03 20:03:29,POINT (302234.00669508404 683093.3793095631)
Poubelle ,1.21241,6.1769511,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU MOUDJAHID ,2024-11-03 20:03:29,POINT (302201.5961040548 683097.2749832192)
Poubelle ,1.2122958,6.1769525,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU MOUDJAHID ,2024-11-03 20:03:29,POINT (302188.94853034895 683097.4778226846)
Poubelle ,1.2122845,6.1768792,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU MOUDJAHID ,2024-11-03 20:03:29,POINT (302187.6782991495 683089.3753224481)
Poubelle ,1.2121836,6.1769617,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU MOUDJAHID ,2024-11-03 20:03:29,POINT (302176.5418025536 683098.5347714842)
Poubelle ,1.2121087,6.1771011,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU ,2024-11-03 20:03:29,POINT (302168.304294228 683113.9796731656)
Poubelle ,1.2120139,6.1771283,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU ,2024-11-03 20:03:29,POINT (302157.8124783668 683117.01873112)
Poubelle ,1.2120412,6.176951,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU ,2024-11-03 20:03:29,POINT (302160.77057292825 683097.4032475027)
Poubelle ,1.2116192,6.1765002,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU ,2024-11-03 20:03:29,POINT (302113.89792773605 683047.7068389335)
Poubelle ,1.2119603,6.1763603,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU ,2024-11-03 20:03:29,POINT (302151.5988425648 683032.1043469603)
Poubelle ,1.2120299,6.1765035,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU ,2024-11-03 20:03:29,POINT (302159.353589346 683047.9158059823)
Poubelle ,1.2123223,6.1766343,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU ,2024-11-03 20:03:29,POINT (302191.7701636456 683062.2730380526)
Poubelle ,1.2124021,6.1767174,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:29,AMIDOU ,2024-11-03 20:03:29,POINT (302200.6338044187 683071.438314175)
Poubelle ,1.2191348,6.1719042,True,Campus Sud,,,Grandes aires de stationnement 2,limite UL,2024-11-03 20:03:29,ALFA-GANI Cissé Bilal ,2024-11-03 20:03:29,POINT (302944.0639771572 682536.6152126996)
Poubelle ,1.2182767,6.1724107,True,Campus Sud,,,Grandes aires de stationnement 2,limite UL,2024-11-03 20:03:29,ALFA-GANI Cissé Bilal ,2024-11-03 20:03:29,POINT (302849.2807712418 682592.9511266152)
Poubelle ,1.2083503,6.1848913,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301755.19744457735 683976.9491578452)
Poubelle ,1.2083704,6.1849081,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301757.43306284305 683978.7912448323)
Poubelle ,1.2083696,6.1848733,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301757.324209212 683974.9488340259)
Poubelle ,1.2083704,6.184865,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301757.41714155464 683974.0312737791)
Poubelle ,1.2083562,6.1848659,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301755.8456689727 683974.1350769849)
Poubelle ,1.2083387,6.1848782,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301753.90993841935 683975.4987554711)
Poubelle ,1.2083255,6.1848738,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301752.4416828897 683975.0148886635)
Poubelle ,1.2083072,6.1848681,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301750.4145465386 683974.3926196358)
Poubelle ,1.20831,6.1848871,True,Campus Nord,,,Zone résidentielles 1,limite UL,2024-11-03 20:03:29,DAYOU Koffi ,2024-11-03 20:03:29,POINT (301750.73262371134 683976.4959954148)
poubelle ul0228,1.2150797,6.17573,True,Campus Sud,,,Espace administratif et pédagogique 1,limite UL,2024-11-03 20:03:26,DOGOMANGUE Germaine ,2024-11-03 20:03:26,POINT (302496.6420620999 682961.2394526134)
poubelle ul0233,1.2135099,6.1742942,True,Campus Sud,,,Espace administratif et pédagogique 1,limite UL,2024-11-03 20:03:26,DOGOMANGUE Germaine ,2024-11-03 20:03:26,POINT (302322.354984603 682803.025510348)
poubelle ul0253,1.2133251,6.1705001,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:26,AMETEPE Afi Pierrette,2024-11-03 20:03:26,POINT (302300.49052707845 682383.4872042091)
poubelle ul0267,1.2120469,6.173683,True,Campus Sud,,,Espace administratif et pédagogique 2,limite UL,2024-11-03 20:03:26,NOUTCHET,2024-11-03 20:03:26,POINT (302160.19336085825 682735.971682551)
poubelle ul0268einsi,1.2126375,6.1759764,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:26,AMIDOU MOUDJAHID ,2024-11-03 20:03:26,POINT (302226.4097565449 682989.3938130551)
poubelle ul0278 amphitheatre ,1.2136467,6.1753193,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:26,AMIDOU MOUDJAHID ,2024-11-03 20:03:26,POINT (302337.87062679534 682916.3530743286)
poubelle ul0332,1.212154,6.1742807,True,Campus Sud,,,Espace administratif et pédagogique 2,limite UL,2024-11-03 20:03:26,NOUTCHET,2024-11-03 20:03:26,POINT (302172.2610113817 682802.0438933783)
poubelle ul0333 departement de geographie ,1.2157075,6.1706852,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:26,Abel,2024-11-03 20:03:26,POINT (302564.2596551967 682403.07155397)
poubelle ul0335 departement de geographie ,1.2156713,6.1706427,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:26,Abel ,2024-11-03 20:03:26,POINT (302560.23595049436 682398.3912973364)
poubelle ul0355 faculte des sciences de la sante,1.213248,6.1771897,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:26,AMIDOU MOUDJAHID ,2024-11-03 20:03:26,POINT (302294.4330700759 683123.3572766853)
poubelle ul0361,1.2150641,6.1761451,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:26,AMIDOU MOUDJAHID ,2024-11-03 20:03:26,POINT (302495.06372639304 683007.1513092901)
poubelle ul0382,1.2121977,6.1737882,True,Campus Sud,,,Espace administratif et pédagogique 2,limite UL,2024-11-03 20:03:26,NOUTCHET,2024-11-03 20:03:26,POINT (302176.9251290894 682747.556963543)
poubelle ul0402garage ul,1.212025,6.1756983,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:26,AMIDOU MOUDJAHID ,2024-11-03 20:03:26,POINT (302158.51438682055 682958.87137364)
poubelle ul0406,1.2130262,6.1779739,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:26,AMIDOU MOUDJAHID ,2024-11-03 20:03:26,POINT (302270.1796154417 683210.1722098929)
poubelle ul0409,1.2134224,6.1729497,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:26,AZOTI Croix ,2024-11-03 20:03:26,POINT (302312.16503232595 682654.3695800842)
poubelle ul04118 amphi 600,1.2132456,6.1737317,False,Campus Sud,,,Espace administratif et pédagogique 1,limite UL,2024-11-03 20:03:26,DOGOMANGUE Germaine ,2024-11-03 20:03:26,POINT (302292.8917888843 682740.9168545794)
poubelle ul04122 terrain ,1.2185686,6.1714574,True,Campus Sud,,,Aires sportives 1,limite UL,2024-11-03 20:03:26,AWOUSSI Daniel,2024-11-03 20:03:27,POINT (302881.23130071757 682487.417081529)
poubelle ul04126,1.2155189,6.1756993,True,Campus Sud,,,Espace administratif et pédagogique 2,limite UL,2024-11-03 20:03:27,DOGOMANGUE Germaine ,2024-11-03 20:03:27,POINT (302545.2396547819 682957.6768029289)
poubelle ul04128,1.2120988,6.1757864,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302166.7135286371 682968.5797016897)
poubelle ul04130 trottoir ,1.2181689,6.172254,True,Campus Sud,,,Aires sportives 1,limite UL,2024-11-03 20:03:27,AWOUSSI Daniel,2024-11-03 20:03:27,POINT (302837.288785229 682575.66204144)
poubelle ul0434,1.212891,6.1730699,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:27,AZOTI Croix ,2024-11-03 20:03:27,POINT (302253.3955640994 682667.8606795382)
poubelle ul0438 faculte des sciences de la sante ,1.213149,6.1772855,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302283.5162469817 683133.9891177436)
poubelle ul0441,1.2131826,6.1729991,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:27,AZOTI Croix ,2024-11-03 20:03:27,POINT (302285.64231430844 682659.9200291511)
poubelle ul0446,1.2129302,6.1730821,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:27,AZOTI Croix ,2024-11-03 20:03:27,POINT (302257.74120449845 682669.1865354561)
poubelle ul0458 estba,1.2132002,6.1776039,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302289.30379784 683169.1837836504)
poubelle ul0465 faculte des sciences de la sante ,1.213124,6.1773988,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302280.7911672987 683146.5311215242)
poubelle ul0484 estba,1.2129333,6.1776117,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302259.7645796677 683170.1411875624)
poubelle ul0488faculte des sciences de la sante ,1.2133381,6.1771243,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302304.3882547282 683116.0919219)
poubelle ul0643,1.2140104,6.1753719,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302378.15121180523 682922.0298202605)
poubelle ul0813,1.2130823,6.1700531,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:27,AMETEPE Afi Pierrette,2024-11-03 20:03:27,POINT (302273.4520297055 682334.1365827668)
poubelle ul0816 garage ul,1.2116491,6.1756092,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302116.87310637324 682949.1503887069)
poubelle ul330 trottoir ,1.2166473,6.1729974,True,Campus Sud,,,Aires sportives 1,limite UL,2024-11-03 20:03:27,AWOUSSI Daniel,2024-11-03 20:03:27,POINT (302669.1429000974 682658.4489894664)
Poubelle CHU,1.2121125,6.1790067,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302169.43332952214 683324.7321428173)
Poubelle CHU,1.2119735,6.178985,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302154.03926744213 683322.3812543979)
Poubelle CHU ,1.2116481,6.1788302,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302117.95661124866 683305.3852771783)
Poubelle CHU ,1.2115021,6.1784038,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302101.64218600455 683258.2786108416)
Poubelle CHU ,1.2120698,6.1786933,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302164.5822980887 683290.0893001023)
Poubelle CHU ,1.2123227,6.1791856,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302192.76050328393 683344.4327346983)
Poubelle CHU ,1.2124358,6.1795541,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302205.41722188937 683385.1551945688)
Poubelle CHU ,1.2123075,6.1803058,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302191.4996653254 683468.3345800813)
Poubelle CHU ,1.2128395,6.1803788,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302250.41213979246 683476.2130052978)
Poubelle ,1.2125504,6.1805505,True,Campus Nord,,,Sciences de la Santé,limite UL,2024-11-03 20:03:27,AMEKUDZI ,2024-11-03 20:03:27,POINT (302218.4758709383 683495.3054994607)
Poubelle ,1.2154006,6.1760278,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:27,AMIDOU MOUDJAHID ,2024-11-03 20:03:27,POINT (302532.26834915555 682994.0502513784)
Poubelle ,1.2151699,6.1761429,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302506.7757249693 683006.8687302577)
Poubelle ,1.2150869,6.1760055,True,Campus Sud,,,Sciences et Technologies,limite UL,2024-11-03 20:03:28,AMIDOU MOUDJAHID ,2024-11-03 20:03:28,POINT (302497.54004123353 682991.7047844194)
